      1767       1767        238
      1767       1767        402
      1767       1767        432
      1767       1767        443
      1767       1767        610
      1767       1767        634
      1767       1767        885
      1767       1767        950
      1767       1767        961
      1767       1767        973
      1767       1767        998
      1768       1768          3
      1768       1768        111
      1768       1768        169
      1768       1768        197
      1768       1768        432
      1768       1768        506
      1768       1768        634
      1768       1768        647
      1768       1768        913
      1768       1768        950
      1768       1768        998
      1769       1769         48
      1769       1769        197
      1769       1769        402
      1769       1769        443
      1769       1769        610
      1769       1769        628
      1769       1769        634
      1769       1769        885
      1769       1769        950
      1769       1769        961
      1769       1769        973
      1770       1770        197
      1770       1770        628
      1770       1770        634
      1770       1770        729
      1770       1770        950
      1770       1770        998
      1771       1771         48
      1771       1771         71
      1771       1771        111
      1771       1771        222
      1771       1771        338
      1771       1771        402
      1771       1771        444
      1771       1771        570
      1771       1771        610
      1771       1771        647
      1771       1771        778
      1771       1771        803
      1771       1771        826
      1771       1771        883
      1771       1771        885
      1771       1771        961
      1771       1771        973
      1772       1772        197
      1772       1772        238
      1772       1772        247
      1772       1772        307
      1772       1772        570
      1772       1772        628
      1772       1772        634
      1772       1772        723
      1772       1772        729
      1772       1772        950
      1772       1772        998
      1773       1773         48
      1773       1773        111
      1773       1773        169
      1773       1773        222
      1773       1773        238
      1773       1773        266
      1773       1773        402
      1773       1773        423
      1773       1773        432
      1773       1773        444
      1773       1773        570
      1773       1773        610
      1773       1773        647
      1773       1773        729
      1773       1773        738
      1773       1773        778
      1773       1773        885
      1773       1773        961
      1773       1773        973
      1774       1774        169
      1774       1774        238
      1774       1774        444
      1774       1774        506
      1774       1774        570
      1774       1774        628
      1774       1774        729
      1774       1774        803
      1774       1774        826
      1774       1774        883
      1775       1775         48
      1775       1775        266
      1775       1775        402
      1775       1775        423
      1775       1775        432
      1775       1775        610
      1775       1775        738
      1775       1775        778
      1775       1775        885
      1775       1775        961
      1775       1775        973
      1776       1776        111
      1776       1776        169
      1776       1776        222
      1776       1776        238
      1776       1776        570
      1776       1776        729
      1777       1777         48
      1777       1777        402
      1777       1777        480
      1777       1777        506
      1777       1777        610
      1777       1777        629
      1777       1777        634
      1777       1777        885
      1777       1777        950
      1777       1777        961
      1777       1777        973
      1777       1777        998
      1778       1778          3
      1778       1778         48
      1778       1778         71
      1778       1778        111
      1778       1778        222
      1778       1778        338
      1778       1778        402
      1778       1778        444
      1778       1778        570
      1778       1778        610
      1778       1778        628
      1778       1778        647
      1778       1778        729
      1778       1778        778
      1778       1778        885
      1778       1778        913
      1778       1778        961
      1778       1778        973
      1779       1779          3
      1779       1779        111
      1779       1779        222
      1779       1779        266
      1779       1779        402
      1779       1779        423
      1779       1779        432
      1779       1779        444
      1779       1779        570
      1779       1779        628
      1779       1779        729
      1779       1779        738
      1779       1779        778
      1779       1779        913
      1780       1780          3
      1780       1780         48
      1780       1780        111
      1780       1780        169
      1780       1780        238
      1780       1780        402
      1780       1780        432
      1780       1780        506
      1780       1780        570
      1780       1780        610
      1780       1780        628
      1780       1780        729
      1780       1780        885
      1780       1780        913
      1780       1780        961
      1780       1780        973
      1781       1781         48
      1781       1781        111
      1781       1781        222
      1781       1781        238
      1781       1781        402
      1781       1781        444
      1781       1781        506
      1781       1781        570
      1781       1781        610
      1781       1781        885
      1781       1781        961
      1781       1781        973
      1782       1782        197
      1782       1782        238
      1782       1782        443
      1782       1782        506
      1782       1782        570
      1782       1782        634
      1782       1782        729
      1782       1782        950
      1782       1782        998
      1783       1783        169
      1783       1783        197
      1783       1783        238
      1783       1783        506
      1783       1783        570
      1783       1783        634
      1783       1783        950
      1783       1783        998
      1784       1784         71
      1784       1784        338
      1784       1784        480
      1784       1784        629
      1784       1784        634
      1784       1784        647
      1784       1784        778
      1784       1784        950
      1784       1784        998
      1785       1785         48
      1785       1785        402
      1785       1785        610
      1785       1785        885
      1785       1785        961
      1785       1785        973
      1786       1786        266
      1786       1786        402
      1786       1786        423
      1786       1786        432
      1786       1786        738
      1786       1786        778
      1787       1787         48
      1787       1787        197
      1787       1787        238
      1787       1787        402
      1787       1787        443
      1787       1787        610
      1787       1787        634
      1787       1787        885
      1787       1787        950
      1787       1787        961
      1787       1787        973
      1787       1787        998
      1788       1788         48
      1788       1788        238
      1788       1788        402
      1788       1788        480
      1788       1788        570
      1788       1788        610
      1788       1788        628
      1788       1788        629
      1788       1788        634
      1788       1788        729
      1788       1788        885
      1788       1788        950
      1788       1788        961
      1788       1788        973
      1788       1788        998
      1789       1789         48
      1789       1789        402
      1789       1789        610
      1789       1789        634
      1789       1789        885
      1789       1789        950
      1789       1789        961
      1789       1789        973
      1789       1789        998
      1790       1790         48
      1790       1790        402
      1790       1790        610
      1790       1790        628
      1790       1790        729
      1790       1790        885
      1790       1790        961
      1790       1790        973
      1791       1791         48
      1791       1791        402
      1791       1791        570
      1791       1791        610
      1791       1791        729
      1791       1791        885
      1791       1791        961
      1791       1791        973
      1792       1792         48
      1792       1792        169
      1792       1792        402
      1792       1792        432
      1792       1792        610
      1792       1792        885
      1792       1792        961
      1792       1792        973
      1793       1793         48
      1793       1793         71
      1793       1793        197
      1793       1793        338
      1793       1793        402
      1793       1793        443
      1793       1793        610
      1793       1793        634
      1793       1793        647
      1793       1793        778
      1793       1793        885
      1793       1793        950
      1793       1793        961
      1793       1793        973
      1793       1793        998
      1794       1794         48
      1794       1794        197
      1794       1794        402
      1794       1794        610
      1794       1794        634
      1794       1794        885
      1794       1794        950
      1794       1794        961
      1794       1794        973
      1794       1794        998
      1795       1795        432
      1795       1795        444
      1795       1795        803
      1795       1795        826
      1795       1795        883
      1796       1796         71
      1796       1796        111
      1796       1796        197
      1796       1796        222
      1796       1796        238
      1796       1796        338
      1796       1796        432
      1796       1796        443
      1796       1796        444
      1796       1796        570
      1796       1796        634
      1796       1796        647
      1796       1796        778
      1796       1796        950
      1796       1796        998
      1797       1797        197
      1797       1797        443
      1797       1797        506
      1797       1797        634
      1797       1797        950
      1797       1797        998
      1798       1798         48
      1798       1798        402
      1798       1798        480
      1798       1798        506
      1798       1798        610
      1798       1798        629
      1798       1798        634
      1798       1798        885
      1798       1798        950
      1798       1798        961
      1798       1798        973
      1798       1798        998
      1799       1799        111
      1799       1799        169
      1799       1799        197
      1799       1799        222
      1799       1799        238
      1799       1799        432
      1799       1799        443
      1799       1799        444
      1799       1799        506
      1799       1799        570
      1799       1799        634
      1799       1799        647
      1799       1799        950
      1799       1799        998
      1800       1800        111
      1800       1800        197
      1800       1800        222
      1800       1800        238
      1800       1800        444
      1800       1800        480
      1800       1800        506
      1800       1800        570
      1800       1800        629
      1800       1800        634
      1800       1800        950
      1800       1800        998
      1801       1801         48
      1801       1801        169
      1801       1801        197
      1801       1801        402
      1801       1801        432
      1801       1801        610
      1801       1801        634
      1801       1801        647
      1801       1801        729
      1801       1801        885
      1801       1801        950
      1801       1801        961
      1801       1801        973
      1801       1801        998
      1802       1802         48
      1802       1802         71
      1802       1802        169
      1802       1802        238
      1802       1802        247
      1802       1802        338
      1802       1802        402
      1802       1802        506
      1802       1802        570
      1802       1802        578
      1802       1802        610
      1802       1802        647
      1802       1802        723
      1802       1802        778
      1802       1802        885
      1802       1802        973
      1803       1803         48
      1803       1803        111
      1803       1803        197
      1803       1803        222
      1803       1803        402
      1803       1803        432
      1803       1803        443
      1803       1803        444
      1803       1803        570
      1803       1803        610
      1803       1803        628
      1803       1803        634
      1803       1803        885
      1803       1803        950
      1803       1803        961
      1803       1803        973
      1803       1803        998
      1804       1804         48
      1804       1804         71
      1804       1804        338
      1804       1804        402
      1804       1804        610
      1804       1804        778
      1804       1804        885
      1804       1804        961
      1804       1804        973
      1805       1805         71
      1805       1805        238
      1805       1805        338
      1805       1805        444
      1805       1805        570
      1805       1805        647
      1805       1805        729
      1805       1805        778
      1805       1805        826
      1805       1805        883
      1806       1806        169
      1806       1806        197
      1806       1806        432
      1806       1806        506
      1806       1806        634
      1806       1806        647
      1806       1806        950
      1806       1806        998
      1807       1807        111
      1807       1807        197
      1807       1807        443
      1807       1807        451
      1807       1807        487
      1807       1807        488
      1807       1807        523
      1807       1807        634
      1807       1807        950
      1807       1807        998
      1808       1808         48
      1808       1808        402
      1808       1808        570
      1808       1808        610
      1808       1808        885
      1808       1808        961
      1808       1808        973
      1809       1809         48
      1809       1809        266
      1809       1809        402
      1809       1809        423
      1809       1809        432
      1809       1809        506
      1809       1809        610
      1809       1809        738
      1809       1809        778
      1809       1809        885
      1809       1809        961
      1809       1809        973
      1810       1810        238
      1810       1810        506
      1810       1810        570
      1810       1810        628
      1810       1810        729
      1811       1811         48
      1811       1811        402
      1811       1811        610
      1811       1811        628
      1811       1811        729
      1811       1811        885
      1811       1811        961
      1811       1811        973
      1812       1812        402
      1812       1812        444
      1812       1812        610
      1812       1812        803
      1812       1812        826
      1812       1812        883
      1812       1812        885
      1812       1812        973
      1813       1813         71
      1813       1813        197
      1813       1813        338
      1813       1813        443
      1813       1813        444
      1813       1813        480
      1813       1813        629
      1813       1813        634
      1813       1813        647
      1813       1813        778
      1813       1813        803
      1813       1813        826
      1813       1813        883
      1813       1813        950
      1813       1813        998
      1814       1814         71
      1814       1814        338
      1814       1814        480
      1814       1814        629
      1814       1814        634
      1814       1814        647
      1814       1814        778
      1814       1814        950
      1814       1814        998
      1815       1815        197
      1815       1815        238
      1815       1815        570
      1815       1815        628
      1815       1815        634
      1815       1815        729
      1815       1815        950
      1815       1815        998
      1816       1816         48
      1816       1816        111
      1816       1816        222
      1816       1816        402
      1816       1816        444
      1816       1816        570
      1816       1816        610
      1816       1816        885
      1816       1816        961
      1816       1816        973
      1817       1817         48
      1817       1817         71
      1817       1817        338
      1817       1817        402
      1817       1817        506
      1817       1817        610
      1817       1817        647
      1817       1817        778
      1817       1817        885
      1817       1817        961
      1817       1817        973
      1818       1818        111
      1818       1818        506
      1818       1818        570
      1818       1818        628
      1818       1818        729
      1818       1818        913
      1819       1819          3
      1819       1819         48
      1819       1819         71
      1819       1819        111
      1819       1819        238
      1819       1819        338
      1819       1819        402
      1819       1819        506
      1819       1819        570
      1819       1819        610
      1819       1819        647
      1819       1819        705
      1819       1819        729
      1819       1819        778
      1819       1819        885
      1819       1819        913
      1819       1819        961
      1819       1819        973
      1820       1820        111
      1820       1820        222
      1820       1820        238
      1820       1820        444
      1820       1820        570
      1821       1821         48
      1821       1821        402
      1821       1821        480
      1821       1821        629
      1821       1821        634
      1821       1821        885
      1821       1821        961
      1821       1821        973
      1821       1821        998
      1822       1822        111
      1822       1822        222
      1822       1822        444
      1822       1822        506
      1822       1822        570
      1823       1823         48
      1823       1823        111
      1823       1823        222
      1823       1823        238
      1823       1823        247
      1823       1823        307
      1823       1823        402
      1823       1823        444
      1823       1823        570
      1823       1823        610
      1823       1823        723
      1823       1823        885
      1823       1823        961
      1823       1823        973
      1824       1824         48
      1824       1824         71
      1824       1824        111
      1824       1824        222
      1824       1824        338
      1824       1824        402
      1824       1824        444
      1824       1824        570
      1824       1824        610
      1824       1824        647
      1824       1824        778
      1824       1824        885
      1824       1824        961
      1824       1824        973
      1825       1825        197
      1825       1825        266
      1825       1825        402
      1825       1825        423
      1825       1825        432
      1825       1825        443
      1825       1825        506
      1825       1825        634
      1825       1825        738
      1825       1825        778
      1825       1825        950
      1825       1825        998
      1826       1826        111
      1826       1826        222
      1826       1826        402
      1826       1826        444
      1826       1826        570
      1826       1826        610
      1826       1826        885
      1826       1826        913
      1826       1826        961
      1826       1826        973
      1827       1827         48
      1827       1827        402
      1827       1827        610
      1827       1827        628
      1827       1827        885
      1827       1827        961
      1827       1827        973
      1828       1828        197
      1828       1828        634
      1828       1828        950
      1828       1828        998
      1829       1829        197
      1829       1829        443
      1829       1829        950
      1829       1829        998
      1830       1830         48
      1830       1830        402
      1830       1830        480
      1830       1830        610
      1830       1830        629
      1830       1830        634
      1830       1830        885
      1830       1830        950
      1830       1830        961
      1830       1830        973
      1830       1830        998
      1831       1831          3
      1831       1831        111
      1831       1831        169
      1831       1831        197
      1831       1831        432
      1831       1831        443
      1831       1831        570
      1831       1831        634
      1831       1831        647
      1831       1831        729
      1831       1831        913
      1831       1831        950
      1831       1831        998
      1832       1832         48
      1832       1832        266
      1832       1832        402
      1832       1832        423
      1832       1832        432
      1832       1832        610
      1832       1832        738
      1832       1832        778
      1832       1832        885
      1832       1832        961
      1832       1832        973
      1833       1833         48
      1833       1833        197
      1833       1833        238
      1833       1833        402
      1833       1833        443
      1833       1833        444
      1833       1833        506
      1833       1833        610
      1833       1833        628
      1833       1833        729
      1833       1833        803
      1833       1833        826
      1833       1833        883
      1833       1833        885
      1833       1833        950
      1833       1833        961
      1833       1833        973
      1833       1833        998
      1834       1834         71
      1834       1834        111
      1834       1834        222
      1834       1834        266
      1834       1834        338
      1834       1834        402
      1834       1834        423
      1834       1834        432
      1834       1834        444
      1834       1834        570
      1834       1834        647
      1834       1834        738
      1834       1834        778
      1835       1835         48
      1835       1835         71
      1835       1835        338
      1835       1835        402
      1835       1835        610
      1835       1835        778
      1835       1835        885
      1835       1835        961
      1835       1835        973
      1836       1836         48
      1836       1836        111
      1836       1836        222
      1836       1836        266
      1836       1836        402
      1836       1836        423
      1836       1836        444
      1836       1836        570
      1836       1836        610
      1836       1836        738
      1836       1836        778
      1836       1836        885
      1836       1836        961
      1836       1836        973
      1837       1837        111
      1837       1837        222
      1837       1837        444
      1837       1837        570
      1838       1838         71
      1838       1838        238
      1838       1838        338
      1838       1838        570
      1838       1838        647
      1838       1838        778
      1839       1839        432
      1839       1839        480
      1839       1839        506
      1839       1839        628
      1839       1839        629
      1839       1839        634
      1839       1839        729
      1839       1839        950
      1839       1839        998
      1840       1840        266
      1840       1840        402
      1840       1840        423
      1840       1840        432
      1840       1840        738
      1840       1840        778
      1841       1841          3
      1841       1841        111
      1841       1841        169
      1841       1841        402
      1841       1841        432
      1841       1841        647
      1841       1841        705
      1841       1841        885
      1841       1841        913
      1841       1841        961
      1841       1841        973
      1842       1842          3
      1842       1842         71
      1842       1842        111
      1842       1842        338
      1842       1842        506
      1842       1842        647
      1842       1842        778
      1842       1842        913
      1843       1843         71
      1843       1843        266
      1843       1843        338
      1843       1843        402
      1843       1843        423
      1843       1843        432
      1843       1843        647
      1843       1843        738
      1843       1843        778
      1844       1844         48
      1844       1844        111
      1844       1844        222
      1844       1844        402
      1844       1844        444
      1844       1844        570
      1844       1844        610
      1844       1844        885
      1844       1844        973
      1845       1845          3
      1845       1845         71
      1845       1845        111
      1845       1845        338
      1845       1845        506
      1845       1845        647
      1845       1845        778
      1845       1845        913
      1846       1846         48
      1846       1846        111
      1846       1846        197
      1846       1846        222
      1846       1846        238
      1846       1846        247
      1846       1846        402
      1846       1846        444
      1846       1846        506
      1846       1846        570
      1846       1846        578
      1846       1846        610
      1846       1846        628
      1846       1846        634
      1846       1846        729
      1846       1846        885
      1846       1846        950
      1846       1846        961
      1846       1846        973
      1846       1846        998
      1847       1847         71
      1847       1847        169
      1847       1847        338
      1847       1847        432
      1847       1847        647
      1847       1847        778
      1848       1848         48
      1848       1848        197
      1848       1848        402
      1848       1848        480
      1848       1848        629
      1848       1848        634
      1848       1848        885
      1848       1848        950
      1848       1848        961
      1848       1848        973
      1848       1848        998
      1849       1849        111
      1849       1849        169
      1849       1849        222
      1849       1849        432
      1849       1849        443
      1849       1849        444
      1849       1849        470
      1849       1849        570
      1849       1849        634
      1849       1849        647
      1849       1849        950
      1849       1849        998
      1850       1850        197
      1850       1850        443
      1850       1850        570
      1850       1850        628
      1850       1850        634
      1850       1850        950
      1850       1850        998
      1851       1851         48
      1851       1851        169
      1851       1851        402
      1851       1851        432
      1851       1851        506
      1851       1851        610
      1851       1851        647
      1851       1851        885
      1851       1851        961
      1851       1851        973
      1852       1852         71
      1852       1852        338
      1852       1852        480
      1852       1852        629
      1852       1852        634
      1852       1852        647
      1852       1852        778
      1852       1852        950
      1852       1852        998
      1853       1853         48
      1853       1853        197
      1853       1853        402
      1853       1853        443
      1853       1853        610
      1853       1853        634
      1853       1853        885
      1853       1853        950
      1853       1853        961
      1853       1853        973
      1854       1854         48
      1854       1854        238
      1854       1854        402
      1854       1854        432
      1854       1854        443
      1854       1854        570
      1854       1854        610
      1854       1854        628
      1854       1854        729
      1854       1854        961
      1854       1854        973
      1854       1854        998
      1855       1855         48
      1855       1855        402
      1855       1855        480
      1855       1855        610
      1855       1855        629
      1855       1855        634
      1855       1855        885
      1855       1855        950
      1855       1855        961
      1855       1855        973
      1855       1855        998
      1856       1856         71
      1856       1856        197
      1856       1856        238
      1856       1856        338
      1856       1856        570
      1856       1856        634
      1856       1856        647
      1856       1856        778
      1856       1856        950
      1856       1856        998
      1857       1857         71
      1857       1857        169
      1857       1857        197
      1857       1857        238
      1857       1857        338
      1857       1857        443
      1857       1857        506
      1857       1857        570
      1857       1857        634
      1857       1857        647
      1857       1857        778
      1857       1857        950
      1857       1857        998
      1858       1858        111
      1858       1858        222
      1858       1858        444
      1858       1858        570
      1859       1859         26
      1859       1859         48
      1859       1859        402
      1859       1859        570
      1859       1859        598
      1859       1859        610
      1859       1859        628
      1859       1859        729
      1859       1859        885
      1859       1859        961
      1859       1859        973
      1860       1860          3
      1860       1860         71
      1860       1860        111
      1860       1860        247
      1860       1860        338
      1860       1860        647
      1860       1860        723
      1860       1860        778
      1860       1860        913
      1861       1861        169
      1861       1861        238
      1861       1861        432
      1861       1861        506
      1861       1861        570
      1862       1862         48
      1862       1862        169
      1862       1862        402
      1862       1862        432
      1862       1862        610
      1862       1862        647
      1862       1862        885
      1862       1862        961
      1862       1862        973
      1863       1863          3
      1863       1863        111
      1863       1863        197
      1863       1863        443
      1863       1863        480
      1863       1863        629
      1863       1863        634
      1863       1863        913
      1863       1863        950
      1863       1863        998
      1864       1864         71
      1864       1864        111
      1864       1864        222
      1864       1864        247
      1864       1864        307
      1864       1864        338
      1864       1864        444
      1864       1864        506
      1864       1864        570
      1864       1864        647
      1864       1864        723
      1864       1864        778
      1865       1865        169
      1865       1865        197
      1865       1865        238
      1865       1865        266
      1865       1865        402
      1865       1865        423
      1865       1865        432
      1865       1865        570
      1865       1865        634
      1865       1865        738
      1865       1865        778
      1865       1865        950
      1865       1865        998
      1866       1866         48
      1866       1866        402
      1866       1866        480
      1866       1866        610
      1866       1866        629
      1866       1866        634
      1866       1866        885
      1866       1866        950
      1866       1866        961
      1866       1866        973
      1866       1866        998
      1867       1867         48
      1867       1867        169
      1867       1867        238
      1867       1867        402
      1867       1867        570
      1867       1867        610
      1867       1867        885
      1867       1867        961
      1867       1867        973
      1868       1868        111
      1868       1868        222
      1868       1868        266
      1868       1868        402
      1868       1868        423
      1868       1868        432
      1868       1868        444
      1868       1868        570
      1868       1868        738
      1868       1868        778
      1868       1868        803
      1868       1868        826
      1868       1868        883
      1869       1869          3
      1869       1869         71
      1869       1869        111
      1869       1869        238
      1869       1869        247
      1869       1869        338
      1869       1869        506
      1869       1869        570
      1869       1869        578
      1869       1869        628
      1869       1869        647
      1869       1869        729
      1869       1869        778
      1869       1869        913
      1870       1870        197
      1870       1870        506
      1870       1870        634
      1870       1870        950
      1870       1870        998
      1871       1871         48
      1871       1871        197
      1871       1871        238
      1871       1871        402
      1871       1871        443
      1871       1871        610
      1871       1871        634
      1871       1871        729
      1871       1871        885
      1871       1871        950
      1871       1871        961
      1871       1871        973
      1871       1871        998
      1872       1872         48
      1872       1872        197
      1872       1872        238
      1872       1872        402
      1872       1872        443
      1872       1872        570
      1872       1872        610
      1872       1872        628
      1872       1872        634
      1872       1872        729
      1872       1872        885
      1872       1872        950
      1872       1872        961
      1872       1872        973
      1872       1872        998
      1873       1873         48
      1873       1873         71
      1873       1873        197
      1873       1873        266
      1873       1873        338
      1873       1873        402
      1873       1873        423
      1873       1873        432
      1873       1873        610
      1873       1873        634
      1873       1873        647
      1873       1873        738
      1873       1873        778
      1873       1873        885
      1873       1873        950
      1873       1873        961
      1873       1873        973
      1873       1873        998
      1874       1874         71
      1874       1874        197
      1874       1874        238
      1874       1874        338
      1874       1874        443
      1874       1874        470
      1874       1874        570
      1874       1874        634
      1874       1874        647
      1874       1874        729
      1874       1874        778
      1874       1874        950
      1874       1874        998
      1875       1875         48
      1875       1875         71
      1875       1875        111
      1875       1875        222
      1875       1875        338
      1875       1875        402
      1875       1875        444
      1875       1875        480
      1875       1875        570
      1875       1875        610
      1875       1875        629
      1875       1875        647
      1875       1875        778
      1875       1875        885
      1875       1875        961
      1875       1875        973
      1876       1876        197
      1876       1876        443
      1876       1876        444
      1876       1876        634
      1876       1876        803
      1876       1876        826
      1876       1876        883
      1876       1876        950
      1876       1876        998
      1877       1877         48
      1877       1877        402
      1877       1877        610
      1877       1877        885
      1877       1877        961
      1877       1877        973
      1878       1878        197
      1878       1878        443
      1878       1878        480
      1878       1878        628
      1878       1878        629
      1878       1878        634
      1878       1878        729
      1878       1878        950
      1878       1878        998
      1879       1879        197
      1879       1879        266
      1879       1879        402
      1879       1879        423
      1879       1879        432
      1879       1879        443
      1879       1879        634
      1879       1879        738
      1879       1879        950
      1879       1879        998
      1880       1880         48
      1880       1880        197
      1880       1880        238
      1880       1880        432
      1880       1880        443
      1880       1880        506
      1880       1880        570
      1880       1880        610
      1880       1880        634
      1880       1880        885
      1880       1880        950
      1880       1880        961
      1880       1880        973
      1880       1880        998
      1881       1881          3
      1881       1881         48
      1881       1881         71
      1881       1881        111
      1881       1881        238
      1881       1881        338
      1881       1881        402
      1881       1881        570
      1881       1881        610
      1881       1881        647
      1881       1881        729
      1881       1881        778
      1881       1881        885
      1881       1881        913
      1881       1881        961
      1881       1881        973
      1882       1882         48
      1882       1882        402
      1882       1882        506
      1882       1882        610
      1882       1882        885
      1882       1882        961
      1882       1882        973
      1883       1883         71
      1883       1883        338
      1883       1883        647
      1883       1883        778
      1884       1884         71
      1884       1884        169
      1884       1884        338
      1884       1884        432
      1884       1884        647
      1884       1884        778
      1885       1885         71
      1885       1885        338
      1885       1885        647
      1885       1885        778
      1886       1886        197
      1886       1886        443
      1886       1886        634
      1886       1886        950
      1886       1886        998
      1887       1887        480
      1887       1887        629
      1887       1887        634
      1887       1887        950
      1887       1887        998
      1888       1888         48
      1888       1888        197
      1888       1888        402
      1888       1888        443
      1888       1888        610
      1888       1888        634
      1888       1888        885
      1888       1888        950
      1888       1888        961
      1888       1888        973
      1888       1888        998
      1889       1889          3
      1889       1889        111
      1889       1889        197
      1889       1889        222
      1889       1889        444
      1889       1889        570
      1889       1889        628
      1889       1889        634
      1889       1889        729
      1889       1889        913
      1889       1889        950
      1889       1889        998
      1890       1890          3
      1890       1890         71
      1890       1890        338
      1890       1890        506
      1890       1890        628
      1890       1890        647
      1890       1890        729
      1890       1890        778
      1890       1890        913
      1891       1891         48
      1891       1891        111
      1891       1891        197
      1891       1891        222
      1891       1891        402
      1891       1891        443
      1891       1891        444
      1891       1891        506
      1891       1891        570
      1891       1891        610
      1891       1891        634
      1891       1891        885
      1891       1891        950
      1891       1891        961
      1891       1891        973
      1891       1891        998
      1892       1892          3
      1892       1892        111
      1892       1892        197
      1892       1892        443
      1892       1892        480
      1892       1892        629
      1892       1892        634
      1892       1892        913
      1892       1892        950
      1892       1892        998
      1893       1893         26
      1893       1893        111
      1893       1893        222
      1893       1893        444
      1893       1893        570
      1893       1893        598
      1893       1893        628
      1893       1893        729
      1894       1894        111
      1894       1894        222
      1894       1894        444
      1894       1894        570
      1894       1894        803
      1894       1894        826
      1894       1894        883
      1895       1895          3
      1895       1895        111
      1895       1895        169
      1895       1895        402
      1895       1895        432
      1895       1895        506
      1895       1895        610
      1895       1895        628
      1895       1895        729
